Pointing,Gl,Gb,RA,Dec
MSGPS_S_0300,-72.06628962340243,-0.6062094768907669,10:47:31.02,-59:49:10.19
MSGPS_S_0301,-71.92204034382793,-0.35636239571252304,10:49:26.33,-59:39:45.44
MSGPS_S_0302,-72.06628962340243,-0.1065153145342792,10:49:18.87,-59:22:28.4
MSGPS_S_0303,-71.92204034382793,0.14333176664396485,10:51:12.18,-59:12:57.83
MSGPS_S_0304,-72.06628962340243,0.3931788478222087,10:51:3.93,-58:55:41.19
MSGPS_S_0305,-71.92204034382793,0.6430259290004525,10:52:55.28,-58:46:4.98
MSGPS_S_0306,-72.06628962340243,0.8928730101786966,10:52:46.29,-58:28:48.79
MSGPS_S_0307,-71.92204034382793,1.1427200913569402,10:54:35.76,-58:19:7.13
MSGPS_S_0308,-71.63354178467893,-1.3557507204254986,10:47:51.19,-60:41:2.24
MSGPS_S_0309,-71.77779106425342,-1.1059036392472548,10:47:44.36,-60:23:44.93
MSGPS_S_0310,-71.63354178467893,-0.8560565580690108,10:49:41.63,-60:14:19.42
MSGPS_S_0311,-71.77779106425342,-0.6062094768907669,10:49:33.92,-59:57:2.45
MSGPS_S_0312,-71.63354178467893,-0.35636239571252304,10:51:29.1,-59:47:31.02
MSGPS_S_0313,-71.77779106425342,-0.1065153145342792,10:51:20.57,-59:30:14.44
MSGPS_S_0314,-71.63354178467893,0.14333176664396485,10:53:13.73,-59:20:37.28
MSGPS_S_0315,-71.77779106425342,0.3931788478222087,10:53:4.43,-59:03:21.15
MSGPS_S_0316,-71.63354178467893,0.6430259290004525,10:54:55.63,-58:53:38.44
MSGPS_S_0317,-71.77779106425342,0.8928730101786966,10:54:45.61,-58:36:22.8
MSGPS_S_0318,-71.63354178467893,1.1427200913569402,10:56:34.91,-58:26:34.73
MSGPS_S_0319,-71.34504322552993,-1.3557507204254986,10:49:57.44,-60:48:53.23
MSGPS_S_0320,-71.48929250510443,-1.1059036392472548,10:49:49.47,-60:31:36.35
MSGPS_S_0321,-71.34504322552993,-0.8560565580690108,10:51:46.61,-60:22:4.04
MSGPS_S_0322,-71.48929250510443,-0.6062094768907669,10:51:37.78,-60:04:47.55
MSGPS_S_0323,-71.34504322552993,-0.35636239571252304,10:53:32.82,-59:55:9.42
MSGPS_S_0324,-71.48929250510443,-0.1065153145342792,10:53:23.2,-59:37:53.37
MSGPS_S_0325,-71.34504322552993,0.14333176664396485,10:55:16.2,-59:28:9.6
MSGPS_S_0326,-71.48929250510443,0.3931788478222087,10:55:5.82,-59:10:54.04
MSGPS_S_0327,-71.34504322552993,0.6430259290004525,10:56:56.85,-59:01:4.81
MSGPS_S_0328,-71.48929250510443,0.8928730101786966,10:56:45.78,-58:43:49.79
MSGPS_S_0329,-71.34504322552993,1.1427200913569402,10:58:34.9,-58:33:55.27
MSGPS_S_0330,-71.05654466638093,-1.3557507204254986,10:52:4.71,-60:56:36.87
MSGPS_S_0331,-71.20079394595543,-1.1059036392472548,10:51:55.58,-60:39:20.48
MSGPS_S_0332,-71.05654466638093,-0.8560565580690108,10:53:52.57,-60:29:41.35
MSGPS_S_0333,-71.20079394595543,-0.6062094768907669,10:53:42.61,-60:12:25.41
MSGPS_S_0334,-71.05654466638093,-0.35636239571252304,10:55:37.49,-60:02:40.55
MSGPS_S_0335,-71.20079394595543,-0.1065153145342792,10:55:26.75,-59:45:25.1
MSGPS_S_0336,-71.05654466638093,0.14333176664396485,10:57:19.57,-59:35:34.69
MSGPS_S_0337,-71.20079394595543,0.3931788478222087,10:57:8.11,-59:18:19.78
MSGPS_S_0338,-71.05654466638093,0.6430259290004525,10:58:58.95,-59:08:24.0
MSGPS_S_0339,-71.20079394595543,0.8928730101786966,10:58:46.82,-58:51:9.67
MSGPS_S_0340,-71.05654466638093,1.1427200913569402,11:00:35.73,-58:41:8.69
MSGPS_S_0341,-70.76804610723192,-1.3557507204254986,10:54:13.0,-61:04:13.05
MSGPS_S_0342,-70.91229538680642,-1.1059036392472548,10:54:2.7,-60:46:57.24
MSGPS_S_0343,-70.76804610723192,-0.8560565580690108,10:55:59.51,-60:37:11.26
MSGPS_S_0344,-70.91229538680642,-0.6062094768907669,10:55:48.4,-60:19:55.94
MSGPS_S_0345,-70.76804610723192,-0.35636239571252304,10:57:43.09,-60:10:4.32
MSGPS_S_0346,-70.91229538680642,-0.1065153145342792,10:57:31.23,-59:52:49.54
MSGPS_S_0347,-70.76804610723192,0.14333176664396485,10:59:23.85,-59:42:52.47
MSGPS_S_0348,-70.91229538680642,0.3931788478222087,10:59:11.29,-59:25:38.27
MSGPS_S_0349,-70.76804610723192,0.6430259290004525,11:01:1.91,-59:15:35.92
MSGPS_S_0350,-70.91229538680642,0.8928730101786966,11:00:48.71,-58:58:22.34
MSGPS_S_0351,-70.76804610723192,1.1427200913569402,11:02:37.39,-58:48:14.89
MSGPS_S_0352,-70.47954754808292,-1.3557507204254986,10:56:22.3,-61:11:41.69
MSGPS_S_0353,-70.62379682765742,-1.1059036392472548,10:56:10.81,-60:54:26.51
MSGPS_S_0354,-70.47954754808292,-0.8560565580690108,10:58:7.43,-60:44:33.67
MSGPS_S_0355,-70.62379682765742,-0.6062094768907669,10:57:55.15,-60:27:19.03
MSGPS_S_0356,-70.47954754808292,-0.35636239571252304,10:59:49.63,-60:17:20.64
MSGPS_S_0357,-70.62379682765742,-0.1065153145342792,10:59:36.63,-60:00:6.6
MSGPS_S_0358,-70.47954754808292,0.14333176664396485,11:01:29.03,-59:50:2.85
MSGPS_S_0359,-70.62379682765742,0.3931788478222087,11:01:15.35,-59:32:49.43
MSGPS_S_0360,-70.47954754808292,0.6430259290004525,11:03:5.74,-59:22:40.5
MSGPS_S_0361,-70.62379682765742,0.8928730101786966,11:02:51.44,-59:05:27.74
MSGPS_S_0362,-70.47954754808292,1.1427200913569402,11:04:39.89,-58:55:13.79
MSGPS_S_0363,-70.19104898893391,-1.3557507204254986,10:58:32.61,-61:19:2.68
MSGPS_S_0364,-70.33529826850841,-1.1059036392472548,10:58:19.91,-61:01:48.22
MSGPS_S_0365,-70.19104898893391,-0.8560565580690108,11:00:16.31,-60:51:48.47
MSGPS_S_0366,-70.33529826850841,-0.6062094768907669,11:00:2.85,-60:34:34.6
MSGPS_S_0367,-70.19104898893391,-0.35636239571252304,11:01:57.1,-60:24:29.42
MSGPS_S_0368,-70.33529826850841,-0.1065153145342792,11:01:42.94,-60:07:16.18
MSGPS_S_0369,-70.19104898893391,0.14333176664396485,11:03:35.1,-59:57:5.73
MSGPS_S_0370,-70.33529826850841,0.3931788478222087,11:03:20.29,-59:39:53.17
MSGPS_S_0371,-70.19104898893391,0.6430259290004525,11:05:10.43,-59:29:37.63
MSGPS_S_0372,-70.33529826850841,0.8928730101786966,11:04:55.03,-59:12:25.77
MSGPS_S_0373,-70.19104898893391,1.1427200913569402,11:06:43.21,-59:02:5.31
MSGPS_S_0374,-69.90255042978491,-1.3557507204254986,11:00:43.93,-61:26:15.92
MSGPS_S_0375,-70.0467997093594,-1.1059036392472548,11:00:30.0,-61:09:2.25
MSGPS_S_0376,-69.90255042978491,-0.8560565580690108,11:02:26.16,-60:58:55.59
MSGPS_S_0377,-70.0467997093594,-0.6062094768907669,11:02:11.5,-60:41:42.56
MSGPS_S_0378,-69.90255042978491,-0.35636239571252304,11:04:5.5,-60:31:30.56
MSGPS_S_0379,-70.0467997093594,-0.1065153145342792,11:03:50.16,-60:14:18.2
MSGPS_S_0380,-69.90255042978491,0.14333176664396485,11:05:42.06,-60:04:1.04
MSGPS_S_0381,-70.0467997093594,0.3931788478222087,11:05:26.11,-59:46:49.4
MSGPS_S_0382,-69.90255042978491,0.6430259290004525,11:07:15.98,-59:36:27.25
MSGPS_S_0383,-70.0467997093594,0.8928730101786966,11:06:59.45,-59:19:16.34
MSGPS_S_0384,-69.90255042978491,1.1427200913569402,11:08:47.36,-59:08:49.37
MSGPS_S_0385,-69.6140518706359,-1.3557507204254986,11:02:56.25,-61:33:21.32
MSGPS_S_0386,-69.7583011502104,-1.1059036392472548,11:02:41.08,-61:16:8.51
MSGPS_S_0387,-69.6140518706359,-0.8560565580690108,11:04:36.97,-61:05:54.92
MSGPS_S_0388,-69.7583011502104,-0.6062094768907669,11:04:21.1,-60:48:42.8
MSGPS_S_0389,-69.6140518706359,-0.35636239571252304,11:06:14.81,-60:38:23.97
MSGPS_S_0390,-69.7583011502104,-0.1065153145342792,11:05:58.29,-60:21:12.57
MSGPS_S_0391,-69.6140518706359,0.14333176664396485,11:07:49.91,-60:10:48.68
MSGPS_S_0392,-69.7583011502104,0.3931788478222087,11:07:32.79,-59:53:38.03
MSGPS_S_0393,-69.6140518706359,0.6430259290004525,11:09:22.37,-59:43:9.26
MSGPS_S_0394,-69.7583011502104,0.8928730101786966,11:09:4.71,-59:25:59.38
MSGPS_S_0395,-69.6140518706359,1.1427200913569402,11:10:52.32,-59:15:25.88
MSGPS_S_0396,-69.32555331148691,-1.3557507204254986,11:05:9.57,-61:40:18.76
MSGPS_S_0397,-69.46980259106141,-1.1059036392472548,11:04:53.13,-61:23:6.91
MSGPS_S_0398,-69.32555331148691,-0.8560565580690108,11:06:48.73,-61:12:46.36
MSGPS_S_0399,-69.46980259106141,-0.6062094768907669,11:06:31.62,-60:55:35.23
MSGPS_S_0400,-69.32555331148691,-0.35636239571252304,11:08:25.04,-60:45:9.56
MSGPS_S_0401,-69.46980259106141,-0.1065153145342792,11:08:7.32,-60:27:59.19
MSGPS_S_0402,-69.32555331148691,0.14333176664396485,11:09:58.63,-60:17:28.56
MSGPS_S_0403,-69.46980259106141,0.3931788478222087,11:09:40.34,-60:00:18.98
MSGPS_S_0404,-69.32555331148691,0.6430259290004525,11:11:29.6,-59:49:43.57
MSGPS_S_0405,-69.46980259106141,0.8928730101786966,11:11:10.8,-59:32:34.8
MSGPS_S_0406,-69.32555331148691,1.1427200913569402,11:12:58.08,-59:21:54.76
MSGPS_S_0407,-69.03705475233791,-1.3557507204254986,11:07:23.87,-61:47:8.17
MSGPS_S_0408,-69.1813040319124,-1.1059036392472548,11:07:6.15,-61:29:57.34
MSGPS_S_0409,-69.03705475233791,-0.8560565580690108,11:09:1.44,-61:19:29.82
MSGPS_S_0410,-69.1813040319124,-0.6062094768907669,11:08:43.08,-61:02:19.77
MSGPS_S_0411,-69.03705475233791,-0.35636239571252304,11:10:36.18,-60:51:47.23
MSGPS_S_0412,-69.1813040319124,-0.1065153145342792,11:10:17.24,-60:34:37.98
MSGPS_S_0413,-69.03705475233791,0.14333176664396485,11:12:8.22,-60:24:0.6
MSGPS_S_0414,-69.1813040319124,0.3931788478222087,11:11:48.74,-60:06:52.17
MSGPS_S_0415,-69.03705475233791,0.6430259290004525,11:13:37.67,-59:56:10.11
MSGPS_S_0416,-69.1813040319124,0.8928730101786966,11:13:17.7,-59:39:2.52
MSGPS_S_0417,-69.03705475233791,1.1427200913569402,11:15:4.65,-59:28:15.93
MSGPS_S_0418,-68.7485561931889,-1.3557507204254986,11:09:39.16,-61:53:49.43
MSGPS_S_0419,-68.8928054727634,-1.1059036392472548,11:09:20.13,-61:36:39.71
MSGPS_S_0420,-68.7485561931889,-0.8560565580690108,11:11:15.09,-61:26:5.21
MSGPS_S_0421,-68.8928054727634,-0.6062094768907669,11:10:55.47,-61:08:56.31
MSGPS_S_0422,-68.7485561931889,-0.35636239571252304,11:12:48.22,-60:58:16.91
MSGPS_S_0423,-68.8928054727634,-0.1065153145342792,11:12:28.04,-60:41:8.85
MSGPS_S_0424,-68.7485561931889,0.14333176664396485,11:14:18.67,-60:30:24.7
MSGPS_S_0425,-68.8928054727634,0.3931788478222087,11:13:57.99,-60:13:17.5
MSGPS_S_0426,-68.7485561931889,0.6430259290004525,11:15:46.57,-60:02:28.78
MSGPS_S_0427,-68.8928054727634,0.8928730101786966,11:15:25.42,-59:45:22.46
MSGPS_S_0428,-68.7485561931889,1.1427200913569402,11:17:12.01,-59:34:29.31
MSGPS_S_0429,-68.4600576340399,-1.3557507204254986,11:11:55.41,-62:00:22.45
MSGPS_S_0430,-68.6043069136144,-1.1059036392472548,11:11:35.07,-61:43:13.93
MSGPS_S_0431,-68.4600576340399,-0.8560565580690108,11:13:29.67,-61:32:32.44
MSGPS_S_0432,-68.6043069136144,-0.6062094768907669,11:13:8.76,-61:15:24.77
MSGPS_S_0433,-68.4600576340399,-0.35636239571252304,11:15:1.15,-61:04:38.49
MSGPS_S_0434,-68.6043069136144,-0.1065153145342792,11:14:39.72,-60:47:31.7
MSGPS_S_0435,-68.4600576340399,0.14333176664396485,11:16:29.98,-60:36:40.79
MSGPS_S_0436,-68.6043069136144,0.3931788478222087,11:16:8.08,-60:19:34.89
MSGPS_S_0437,-68.4600576340399,0.6430259290004525,11:17:56.28,-60:08:39.51
MSGPS_S_0438,-68.6043069136144,0.8928730101786966,11:17:33.95,-59:51:34.52
MSGPS_S_0439,-68.4600576340399,1.1427200913569402,11:19:20.16,-59:40:34.82
MSGPS_S_0440,-68.1715590748909,-1.3557507204254986,11:14:12.63,-62:06:47.13
MSGPS_S_0441,-68.31580835446539,-1.1059036392472548,11:13:50.96,-61:49:39.89
MSGPS_S_0442,-68.1715590748909,-0.8560565580690108,11:15:45.17,-61:38:51.4
MSGPS_S_0443,-68.31580835446539,-0.6062094768907669,11:15:22.97,-61:21:45.06
MSGPS_S_0444,-68.1715590748909,-0.35636239571252304,11:17:14.96,-61:10:51.88
MSGPS_S_0445,-68.31580835446539,-0.1065153145342792,11:16:52.27,-60:53:46.45
MSGPS_S_0446,-68.1715590748909,0.14333176664396485,11:18:42.13,-60:42:48.76
MSGPS_S_0447,-68.31580835446539,0.3931788478222087,11:18:19.0,-60:25:44.26
MSGPS_S_0448,-68.1715590748909,0.6430259290004525,11:20:6.8,-60:14:42.21
MSGPS_S_0449,-68.31580835446539,0.8928730101786966,11:19:43.27,-59:57:38.64
MSGPS_S_0450,-68.1715590748909,1.1427200913569402,11:21:29.07,-59:46:32.38
MSGPS_S_0451,-67.88306051574189,-1.3557507204254986,11:16:30.81,-62:13:3.37
MSGPS_S_0452,-68.02730979531638,-1.1059036392472548,11:16:7.78,-61:55:57.51
MSGPS_S_0453,-67.88306051574189,-0.8560565580690108,11:18:1.59,-61:45:2.01
MSGPS_S_0454,-68.02730979531638,-0.6062094768907669,11:17:38.06,-61:27:57.07
MSGPS_S_0455,-67.88306051574189,-0.35636239571252304,11:19:29.65,-61:16:57.01
MSGPS_S_0456,-68.02730979531638,-0.1065153145342792,11:19:5.68,-60:59:53.02
MSGPS_S_0457,-67.88306051574189,0.14333176664396485,11:20:55.12,-60:48:48.55
MSGPS_S_0458,-68.02730979531638,0.3931788478222087,11:20:30.74,-60:31:45.51
MSGPS_S_0459,-67.88306051574189,0.6430259290004525,11:22:18.12,-60:20:36.8
MSGPS_S_0460,-68.02730979531638,0.8928730101786966,11:21:53.38,-60:03:34.73
MSGPS_S_0461,-67.88306051574189,1.1427200913569402,11:23:38.76,-59:52:21.91
MSGPS_S_0462,-67.59456195659288,-1.3557507204254986,11:18:49.92,-62:19:11.08
MSGPS_S_0463,-67.73881123616738,-1.1059036392472548,11:18:25.53,-62:02:6.68
MSGPS_S_0464,-67.59456195659288,-0.8560565580690108,11:20:18.9,-61:51:4.17
MSGPS_S_0465,-67.73881123616738,-0.6062094768907669,11:19:54.05,-61:34:0.73
MSGPS_S_0466,-67.59456195659288,-0.35636239571252304,11:21:45.19,-61:22:53.77
MSGPS_S_0467,-67.73881123616738,-0.1065153145342792,11:21:19.93,-61:05:51.31
MSGPS_S_0468,-67.59456195659288,0.14333176664396485,11:23:8.93,-60:54:40.06
MSGPS_S_0469,-67.73881123616738,0.3931788478222087,11:22:43.3,-60:37:38.58
MSGPS_S_0470,-67.59456195659288,0.6430259290004525,11:24:30.23,-60:26:23.19
MSGPS_S_0471,-67.73881123616738,0.8928730101786966,11:24:4.27,-60:09:22.7
MSGPS_S_0472,-67.59456195659288,1.1427200913569402,11:25:49.2,-59:58:3.32
MSGPS_S_0473,-67.30606339744389,-1.3557507204254986,11:21:9.97,-62:25:10.17
MSGPS_S_0474,-67.45031267701839,-1.1059036392472548,11:20:44.2,-62:08:7.32
MSGPS_S_0475,-67.30606339744389,-0.8560565580690108,11:22:37.1,-61:56:57.79
MSGPS_S_0476,-67.45031267701839,-0.6062094768907669,11:22:10.91,-61:39:55.94
MSGPS_S_0477,-67.30606339744389,-0.35636239571252304,11:24:1.59,-61:28:42.09
MSGPS_S_0478,-67.45031267701839,-0.1065153145342792,11:23:35.02,-61:11:41.23
MSGPS_S_0479,-67.30606339744389,0.14333176664396485,11:25:23.55,-61:00:23.21
MSGPS_S_0480,-67.45031267701839,0.3931788478222087,11:24:56.65,-60:43:23.37
MSGPS_S_0481,-67.30606339744389,0.6430259290004525,11:26:43.11,-60:32:1.32
MSGPS_S_0482,-67.45031267701839,0.8928730101786966,11:26:15.92,-60:15:2.49
MSGPS_S_0483,-67.30606339744389,1.1427200913569402,11:28:0.38,-60:03:36.55
MSGPS_S_0484,-67.01756483829489,-1.3557507204254986,11:23:30.94,-62:31:0.53
MSGPS_S_0485,-67.16181411786938,-1.1059036392472548,11:23:3.77,-62:13:59.33
MSGPS_S_0486,-67.01756483829489,-0.8560565580690108,11:24:56.18,-62:02:42.79
MSGPS_S_0487,-67.16181411786938,-0.6062094768907669,11:24:28.64,-61:45:42.61
MSGPS_S_0488,-67.01756483829489,-0.35636239571252304,11:26:18.82,-61:34:21.87
MSGPS_S_0489,-67.16181411786938,-0.1065153145342792,11:25:50.94,-61:17:22.71
MSGPS_S_0490,-67.01756483829489,0.14333176664396485,11:27:38.98,-61:05:57.92
MSGPS_S_0491,-67.16181411786938,0.3931788478222087,11:27:10.8,-60:48:59.8
MSGPS_S_0492,-67.01756483829489,0.6430259290004525,11:28:56.77,-60:37:31.09
MSGPS_S_0493,-67.16181411786938,0.8928730101786966,11:28:28.33,-60:20:34.0
MSGPS_S_0494,-67.01756483829489,1.1427200913569402,11:30:12.3,-60:09:1.52
MSGPS_S_0495,-66.72906627914588,-1.3557507204254986,11:25:52.81,-62:36:42.08
MSGPS_S_0496,-66.87331555872038,-1.1059036392472548,11:25:24.24,-62:19:42.62
MSGPS_S_0497,-66.72906627914588,-0.8560565580690108,11:27:16.13,-62:08:19.07
MSGPS_S_0498,-66.87331555872038,-0.6062094768907669,11:26:47.21,-61:51:20.65
MSGPS_S_0499,-66.72906627914588,-0.35636239571252304,11:28:36.88,-61:39:53.02
MSGPS_S_0500,-66.87331555872038,-0.1065153145342792,11:28:7.67,-61:22:55.66
MSGPS_S_0501,-66.72906627914588,0.14333176664396485,11:29:55.19,-61:11:24.09
MSGPS_S_0502,-66.87331555872038,0.3931788478222087,11:29:25.72,-60:54:27.79
MSGPS_S_0503,-66.72906627914588,0.6430259290004525,11:31:11.17,-60:42:52.42
MSGPS_S_0504,-66.87331555872038,0.8928730101786966,11:30:41.48,-60:25:57.17
MSGPS_S_0505,-66.72906627914588,1.1427200913569402,11:32:24.94,-60:14:18.15
MSGPS_S_0506,-66.44056771999688,-1.3557507204254986,11:28:15.58,-62:42:14.72
MSGPS_S_0507,-66.58481699957137,-1.1059036392472548,11:27:45.58,-62:25:17.1
MSGPS_S_0508,-66.44056771999688,-0.8560565580690108,11:29:36.92,-62:13:46.54
MSGPS_S_0509,-66.58481699957137,-0.6062094768907669,11:29:6.63,-61:56:49.99
MSGPS_S_0510,-66.44056771999688,-0.35636239571252304,11:30:55.75,-61:45:15.47
MSGPS_S_0511,-66.58481699957137,-0.1065153145342792,11:30:25.2,-61:28:19.99
MSGPS_S_0512,-66.44056771999688,0.14333176664396485,11:32:12.18,-61:16:41.67
MSGPS_S_0513,-66.58481699957137,0.3931788478222087,11:31:41.4,-60:59:47.26
MSGPS_S_0514,-66.44056771999688,0.6430259290004525,11:33:26.32,-60:48:5.25
MSGPS_S_0515,-66.58481699957137,0.8928730101786966,11:32:55.36,-60:31:11.92
MSGPS_S_0516,-66.44056771999688,1.1427200913569402,11:34:38.29,-60:19:26.36
MSGPS_S_0517,-66.15206916084787,-1.3557507204254986,11:30:39.22,-62:47:38.37
MSGPS_S_0518,-66.29631844042237,-1.1059036392472548,11:30:7.78,-62:30:42.67
MSGPS_S_0519,-66.15206916084787,-0.8560565580690108,11:31:58.56,-62:19:5.12
MSGPS_S_0520,-66.29631844042237,-0.6062094768907669,11:31:26.87,-62:02:10.52
MSGPS_S_0521,-66.15206916084787,-0.35636239571252304,11:33:15.42,-61:50:29.13
MSGPS_S_0522,-66.29631844042237,-0.1065153145342792,11:32:43.51,-61:33:35.63
MSGPS_S_0523,-66.15206916084787,0.14333176664396485,11:34:29.93,-61:21:50.55
MSGPS_S_0524,-66.29631844042237,0.3931788478222087,11:33:57.84,-61:04:58.13
MSGPS_S_0525,-66.15206916084787,0.6430259290004525,11:35:42.2,-60:53:9.49
MSGPS_S_0526,-66.29631844042237,0.8928730101786966,11:35:9.96,-60:36:18.17
MSGPS_S_0527,-66.15206916084787,1.1427200913569402,11:36:52.33,-60:24:26.09
MSGPS_S_0528,-65.86357060169888,-1.3557507204254986,11:33:3.72,-62:52:52.92
MSGPS_S_0529,-66.00781988127338,-1.1059036392472548,11:32:30.84,-62:35:59.26
MSGPS_S_0530,-65.86357060169888,-0.8560565580690108,11:34:21.01,-62:24:14.72
MSGPS_S_0531,-66.00781988127338,-0.6062094768907669,11:33:47.91,-62:07:22.17
MSGPS_S_0532,-65.86357060169888,-0.35636239571252304,11:35:35.87,-61:55:33.92
MSGPS_S_0533,-66.00781988127338,-0.1065153145342792,11:35:2.6,-61:38:42.48
MSGPS_S_0534,-65.86357060169888,0.14333176664396485,11:36:48.43,-61:26:50.67
MSGPS_S_0535,-66.00781988127338,0.3931788478222087,11:36:15.02,-61:10:0.33
MSGPS_S_0536,-65.86357060169888,0.6430259290004525,11:37:58.79,-60:58:5.07
MSGPS_S_0537,-66.00781988127338,0.8928730101786966,11:37:25.26,-60:41:15.84
MSGPS_S_0538,-65.86357060169888,1.1427200913569402,11:39:7.06,-60:29:17.26
MSGPS_S_0539,-65.57507204254988,-1.3557507204254986,11:35:29.07,-62:57:58.29
MSGPS_S_0540,-65.71932132212437,-1.1059036392472548,11:34:54.72,-62:41:6.76
MSGPS_S_0541,-65.57507204254988,-0.8560565580690108,11:36:44.27,-62:29:15.25
MSGPS_S_0542,-65.71932132212437,-0.6062094768907669,11:36:9.76,-62:12:24.85
MSGPS_S_0543,-65.57507204254988,-0.35636239571252304,11:37:57.09,-62:00:29.76
MSGPS_S_0544,-65.71932132212437,-0.1065153145342792,11:37:22.45,-61:43:40.48
MSGPS_S_0545,-65.57507204254988,0.14333176664396485,11:39:7.66,-61:31:41.94
MSGPS_S_0546,-65.71932132212437,0.3931788478222087,11:38:32.91,-61:14:53.78
MSGPS_S_0547,-65.57507204254988,0.6430259290004525,11:40:16.08,-61:02:51.92
MSGPS_S_0548,-65.71932132212437,0.8928730101786966,11:39:41.26,-60:46:4.86
MSGPS_S_0549,-65.57507204254988,1.1427200913569402,11:41:22.45,-60:33:59.79
MSGPS_S_0550,-65.28657348340087,-1.3557507204254986,11:37:55.25,-63:02:54.4
MSGPS_S_0551,-65.43082276297537,-1.1059036392472548,11:37:19.43,-62:46:5.11
MSGPS_S_0552,-65.28657348340087,-0.8560565580690108,11:39:8.32,-62:34:6.63
MSGPS_S_0553,-65.43082276297537,-0.6062094768907669,11:38:32.38,-62:17:18.48
MSGPS_S_0554,-65.28657348340087,-0.35636239571252304,11:40:19.06,-62:05:16.56
MSGPS_S_0555,-65.43082276297537,-0.1065153145342792,11:39:43.04,-61:48:29.54
MSGPS_S_0556,-65.28657348340087,0.14333176664396485,11:41:27.61,-61:36:24.29
MSGPS_S_0557,-65.43082276297537,0.3931788478222087,11:40:51.52,-61:19:38.4
MSGPS_S_0558,-65.28657348340087,0.6430259290004525,11:42:34.05,-61:07:29.95
MSGPS_S_0559,-65.43082276297537,0.8928730101786966,11:41:57.93,-60:50:45.17
MSGPS_S_0560,-65.28657348340087,1.1427200913569402,11:43:38.49,-60:38:33.63
MSGPS_S_0561,-64.99807492425187,-1.3557507204254986,11:40:22.23,-63:07:41.16
MSGPS_S_0562,-65.14232420382636,-1.1059036392472548,11:39:44.93,-62:50:54.2
MSGPS_S_0563,-64.99807492425187,-0.8560565580690108,11:41:33.13,-62:38:48.79
MSGPS_S_0564,-65.14232420382636,-0.6062094768907669,11:40:55.76,-62:22:2.98
MSGPS_S_0565,-64.99807492425187,-0.35636239571252304,11:42:41.77,-62:09:54.25
MSGPS_S_0566,-65.14232420382636,-0.1065153145342792,11:42:4.35,-61:53:9.58
MSGPS_S_0567,-64.99807492425187,0.14333176664396485,11:43:48.25,-61:40:57.65
MSGPS_S_0568,-65.14232420382636,0.3931788478222087,11:43:10.82,-61:24:14.12
MSGPS_S_0569,-64.99807492425187,0.6430259290004525,11:44:52.69,-61:11:59.1
MSGPS_S_0570,-65.14232420382636,0.8928730101786966,11:44:15.26,-60:55:16.69
MSGPS_S_0571,-64.99807492425187,1.1427200913569402,11:45:55.18,-60:42:58.7
MSGPS_S_0572,-64.70957636510286,-1.3557507204254986,11:42:50.01,-63:12:18.49
MSGPS_S_0573,-64.85382564467736,-1.1059036392472548,11:42:11.21,-62:55:33.97
MSGPS_S_0574,-64.70957636510286,-0.8560565580690108,11:43:58.7,-62:43:21.63
MSGPS_S_0575,-64.85382564467736,-0.6062094768907669,11:43:19.88,-62:26:38.27
MSGPS_S_0576,-64.70957636510286,-0.35636239571252304,11:45:5.19,-62:14:22.75
MSGPS_S_0577,-64.85382564467736,-0.1065153145342792,11:44:26.37,-61:57:40.54
MSGPS_S_0578,-64.70957636510286,0.14333176664396485,11:46:9.58,-61:45:21.94
MSGPS_S_0579,-64.85382564467736,0.3931788478222087,11:45:30.79,-61:28:40.86
MSGPS_S_0580,-64.70957636510286,0.6430259290004525,11:47:11.98,-61:16:19.31
MSGPS_S_0581,-64.85382564467736,0.8928730101786966,11:46:33.24,-60:59:39.35
MSGPS_S_0582,-64.70957636510286,1.1427200913569402,11:48:12.48,-60:47:14.93
MSGPS_S_0583,-64.42107780595386,-1.3557507204254986,11:45:18.55,-63:16:46.3
MSGPS_S_0584,-64.56532708552835,-1.1059036392472548,11:44:38.26,-63:00:4.32
MSGPS_S_0585,-64.42107780595386,-0.8560565580690108,11:46:25.01,-62:47:45.09
MSGPS_S_0586,-64.56532708552835,-0.6062094768907669,11:45:44.73,-62:31:4.28
MSGPS_S_0587,-64.42107780595386,-0.35636239571252304,11:47:29.31,-62:18:41.99
MSGPS_S_0588,-64.56532708552835,-0.1065153145342792,11:46:49.08,-62:02:2.33
MSGPS_S_0589,-64.42107780595386,0.14333176664396485,11:48:31.58,-61:49:37.09
MSGPS_S_0590,-64.56532708552835,0.3931788478222087,11:47:51.42,-61:32:58.56
MSGPS_S_0591,-64.42107780595386,0.6430259290004525,11:49:31.9,-61:20:30.49
MSGPS_S_0592,-64.56532708552835,0.8928730101786966,11:48:51.84,-61:03:53.08
